abm_id,customer_id,amount_cad,debit_credit,cash_indicator,country,province,city,transaction_date,transaction_time,trans_id,customer_id_1,country_1,province_1,city_1,industry_code,employee_count,sales,established_date,onboard_date,industry_code_1,industry
ABM00000000000006416,SYNCID0000004924,1056.7,debit,true,CA,ON,BRAMPTON,2023-01-10,23:35:35,ABM00000000000006416,SYNCID0000004924,CA,MB,WINNIPEG,,4.0,119727.0,2022-05-23,2022-12-12,,
ABM00000000000017801,SYNCID0000014247,15361.27,credit,false,CA,ON,BRAMPTON,2023-01-10,16:33:10,ABM00000000000017801,SYNCID0000014247,CA,BC,KELOWNA,other,1.0,183814.0,2017-10-28,2019-01-26,,
ABM00000000000010769,SYNCID0000008391,2414.32,credit,true,CA,ON,BRAMPTON,2023-01-10,12:53:51,ABM00000000000010769,SYNCID0000008391,CA,ON,BARRIE,,1.0,84559.0,,2023-03-11,,
ABM00000000000019980,SYNCID0000015727,209.97,debit,true,CA,AB,EDMONTON,2023-01-10,20:56:23,ABM00000000000019980,SYNCID0000015727,CA,AB,SHERWOOD PARK,,,0.0,2022-02-06,,,
ABM00000000000014704,SYNCID0000011798,1072.69,debit,true,CA,AB,EDMONTON,2023-01-10,14:35:24,ABM00000000000014704,SYNCID0000011798,CA,ON,AJAX,,1.0,0.0,2020-04-18,2020-10-06,,
ABM00000000000013143,SYNCID0000010376,213.68,credit,false,CA,QC,GATINEAU,2023-01-10,15:56:46,ABM00000000000013143,SYNCID0000010376,CA,,other,other,0.0,0.0,,2023-07-21,,
ABM00000000000017502,SYNCID0000013961,321.64,debit,true,CA,ON,HAMILTON,2023-01-10,10:52:11,ABM00000000000017502,SYNCID0000013961,CA,QC,QUEBEC,,,0.0,,2023-06-17,,
ABM00000000000008585,SYNCID0000006432,1571.95,credit,false,CA,ON,OAKVILLE,2023-01-10,10:39:30,ABM00000000000008585,SYNCID0000006432,CA,,other,other,5.0,314945.0,1989-02-07,1992-04-17,,
ABM00000000000010050,SYNCID0000007656,64.55,debit,true,CA,BC,VICTORIA,2023-01-10,18:47:36,ABM00000000000010050,SYNCID0000007656,CA,ON,SCARBOROUGH,other,1.0,308787.0,1998-11-21,2005-03-18,,
ABM00000000000001769,SYNCID0000001292,379.97,debit,true,CA,MB,WINNIPEG,2023-01-10,18:53:09,ABM00000000000001769,SYNCID0000001292,CA,ON,MISSISSAUGA,,1.0,34374.0,2019-02-23,,,
ABM00000000000010686,SYNCID0000008321,47.84,credit,false,CA,ON,OWENSOUND,2023-01-10,13:30:11,ABM00000000000010686,SYNCID0000008321,CA,ON,WATERLOO,0151,1.0,75497.0,2019-11-30,2019-12-26,,
ABM00000000000020878,SYNCID0000016363,66.39,debit,true,CA,SK,SASKATOON,2023-01-10,23:25:47,ABM00000000000020878,SYNCID0000016363,CA,ON,SCARBOROUGH,0919,,0.0,2021-09-19,2021-11-14,,
ABM00000000000002593,SYNCID0000001948,1075.02,debit,true,CA,BC,VANCOUVER,2023-01-10,17:27:15,ABM00000000000002593,SYNCID0000001948,CA,ON,BELLEVILLE,other,1.0,161283.0,2015-11-12,2015-11-17,,
ABM00000000000000758,SYNCID0000000544,1055.86,debit,true,CA,ON,MISSISSAUGA,2023-01-10,20:15:10,ABM00000000000000758,SYNCID0000000544,CA,AB,CALGARY,,1.0,23525.0,,2021-07-05,,
ABM00000000000011132,SYNCID0000008624,1543.69,credit,true,CA,ON,MISSISSAUGA,2023-01-10,09:25:18,ABM00000000000011132,SYNCID0000008624,CA,AB,COCHRANE,,1.0,1.0,,2020-06-13,,
ABM00000000000016984,SYNCID0000013600,1052.11,debit,true,CA,ON,MISSISSAUGA,2023-01-10,16:10:01,ABM00000000000016984,SYNCID0000013600,CA,ON,BRAMPTON,other,1.0,0.0,2023-03-16,,,
ABM00000000000000748,SYNCID0000000544,1039.11,debit,true,CA,ON,ORANGEVILLE,2023-01-10,16:14:42,ABM00000000000000748,SYNCID0000000544,CA,AB,CALGARY,,1.0,23525.0,,2021-07-05,,
ABM00000000000001636,SYNCID0000001202,3.7,debit,false,CA,ON,SCARBOROUGH,2023-01-10,21:48:46,ABM00000000000001636,SYNCID0000001202,CA,ON,BRAMPTON,other,1.0,0.0,,2021-12-14,,
ABM00000000000004975,SYNCID0000003666,405.06,debit,true,CA,ON,SCARBOROUGH,2023-01-10,00:40:06,ABM00000000000004975,SYNCID0000003666,CA,QC,GATINEAU,,1.0,0.0,2022-08-05,2022-12-04,,
ABM00000000000013025,SYNCID0000010297,430.41,debit,true,,,,2023-01-11,09:14:53,ABM00000000000013025,SYNCID0000010297,CA,,other,other,1.0,,2018-11-08,2022-09-18,,
ABM00000000000011737,SYNCID0000009148,283.72,debit,true,,,,2023-01-11,13:05:45,ABM00000000000011737,SYNCID0000009148,CA,,other,0171,1.0,22686.0,2012-12-19,2016-09-03,,
ABM00000000000005412,SYNCID0000004116,191.09,debit,true,,,,2023-01-11,21:39:21,ABM00000000000005412,SYNCID0000004116,CA,ON,WATERLOO,0141,,,2017-06-12,2017-11-04,,
ABM00000000000010532,SYNCID0000008168,621.54,credit,false,CA,ON,AJAX,2023-01-11,08:02:26,ABM00000000000010532,SYNCID0000008168,CA,,other,other,0.0,0.0,2023-06-23,2023-11-05,,
ABM00000000000014753,SYNCID0000011859,63.52,credit,true,CA,,other,2023-01-11,15:48:55,ABM00000000000014753,SYNCID0000011859,CA,,other,0311,8.0,1870051.0,,2018-06-22,,
ABM00000000000010964,SYNCID0000008534,8091.24,credit,false,CA,,other,2023-01-11,00:01:55,ABM00000000000010964,SYNCID0000008534,CA,,other,0412,,127084.0,2016-02-25,2017-10-01,,
ABM00000000000019976,SYNCID0000015726,781.94,credit,false,other,,other,2023-01-11,18:00:51,ABM00000000000019976,SYNCID0000015726,CA,ON,BOLTON,other,0.0,0.0,,,,
ABM00000000000020465,SYNCID0000016034,8004.06,credit,false,other,,other,2023-01-11,13:16:04,ABM00000000000020465,SYNCID0000016034,CA,AB,CALGARY,other,1.0,116905.0,2021-06-21,,,
ABM00000000000021016,SYNCID0000016452,1071.35,debit,true,CA,,other,2023-01-11,18:05:41,ABM00000000000021016,SYNCID0000016452,CA,NB,MONCTON,0311,2.0,0.0,,2014-08-12,,
ABM00000000000003522,SYNCID0000002662,216.19,debit,true,CA,,other,2023-01-11,13:37:55,ABM00000000000003522,SYNCID0000002662,CA,ON,other,0911,1.0,0.0,2020-12-30,2022-02-27,,
ABM00000000000002919,SYNCID0000002208,13244.02,credit,false,CA,,other,2023-01-11,13:59:22,ABM00000000000002919,SYNCID0000002208,CA,ON,NORTH YORK,other,1.0,0.0,2013-04-27,2013-07-30,,
ABM00000000000018201,SYNCID0000014515,429.88,debit,true,CA,,other,2023-01-11,05:17:17,ABM00000000000018201,SYNCID0000014515,CA,QC,MONTREAL,other,1.0,0.0,2022-12-24,2022-12-26,,
ABM00000000000005312,SYNCID0000004034,411.99,debit,true,CA,,other,2023-01-11,15:09:00,ABM00000000000005312,SYNCID0000004034,CA,ON,MISSISSAUGA,other,4.0,45901.0,2002-02-16,2002-03-15,,
ABM00000000000014810,SYNCID0000011920,21.58,debit,true,CA,,other,2023-01-11,18:27:00,ABM00000000000014810,SYNCID0000011920,CA,NS,HALIFAX,other,0.0,0.0,2021-08-17,2022-03-20,,
ABM00000000000021783,SYNCID0000017175,215.15,debit,true,CA,,other,2023-01-11,09:46:58,ABM00000000000021783,SYNCID0000017175,CA,ON,SUDBURY,0412,1.0,0.0,2022-07-13,2022-12-28,,
ABM00000000000014185,SYNCID0000011282,5562.36,credit,false,other,,other,2023-01-11,10:10:33,ABM00000000000014185,SYNCID0000011282,CA,ON,other,other,1.0,0.0,2016-11-30,2019-02-20,,
ABM00000000000013503,SYNCID0000010686,250.57,debit,true,CA,,other,2023-01-11,12:08:51,ABM00000000000013503,SYNCID0000010686,CA,ON,MISSISSAUGA,other,1.0,570413.0,2000-10-23,2006-09-15,,
ABM00000000000005145,SYNCID0000003895,5978.77,credit,false,other,,other,2023-01-11,00:04:59,ABM00000000000005145,SYNCID0000003895,CA,AB,ROCKY VIEW COUNTY,,1.0,0.0,2021-02-01,2021-12-31,,
ABM00000000000012665,SYNCID0000009953,423.61,debit,true,other,,other,2023-01-11,12:40:04,ABM00000000000012665,SYNCID0000009953,CA,,other,0511,1.0,441997.0,2016-01-26,2016-06-02,,
ABM00000000000010758,SYNCID0000008391,1366.01,credit,false,CA,ON,BARRIE,2023-01-11,17:22:48,ABM00000000000010758,SYNCID0000008391,CA,ON,BARRIE,,1.0,84559.0,,2023-03-11,,
ABM00000000000001770,SYNCID0000001292,1068.15,debit,true,CA,ON,KANATA,2023-01-11,15:00:34,ABM00000000000001770,SYNCID0000001292,CA,ON,MISSISSAUGA,,1.0,34374.0,2019-02-23,,,
ABM00000000000021051,SYNCID0000016462,1065.25,debit,true,CA,ON,LONDON,2023-01-11,15:09:32,ABM00000000000021051,SYNCID0000016462,CA,SK,YORKTON,other,3.0,,1995-01-23,1995-11-01,,
ABM00000000000020003,SYNCID0000015743,1028.75,debit,true,CA,BC,BURNABY,2023-01-11,13:12:04,ABM00000000000020003,SYNCID0000015743,CA,,other,other,2.0,95507.0,2017-10-31,,,
ABM00000000000020469,SYNCID0000016034,1084.13,debit,true,CA,NS,HALIFAX,2023-01-11,11:44:10,ABM00000000000020469,SYNCID0000016034,CA,AB,CALGARY,other,1.0,116905.0,2021-06-21,,,
ABM00000000000013893,SYNCID0000011102,1079.47,debit,true,CA,BC,LANGLEY,2023-01-11,18:14:30,ABM00000000000013893,SYNCID0000011102,CA,QC,DORVAL,,1.0,0.0,2022-05-13,2022-07-13,,
ABM00000000000009970,SYNCID0000007542,245.63,debit,true,CA,QC,BROSSARD,2023-01-11,15:45:24,ABM00000000000009970,SYNCID0000007542,CA,ON,WATERLOO,0611,1.0,0.0,2018-06-09,2018-09-19,,
ABM00000000000013243,SYNCID0000010473,219.67,debit,true,CA,AB,EDMONTON,2023-01-11,21:00:16,ABM00000000000013243,SYNCID0000010473,CA,BC,ABBOTSFORD,0119,,0.0,2019-01-25,,,
ABM00000000000021434,SYNCID0000016796,269.17,debit,true,CA,ON,HAMILTON,2023-01-11,19:23:31,ABM00000000000021434,SYNCID0000016796,CA,AB,MEDICINE HAT,0119,7.0,1622636.0,1991-06-12,1996-06-29,,
ABM00000000000019909,SYNCID0000015726,523.46,debit,true,CA,QC,MONTREAL,2023-01-11,13:55:56,ABM00000000000019909,SYNCID0000015726,CA,ON,BOLTON,other,0.0,0.0,,,,
ABM00000000000009943,SYNCID0000007512,513.46,credit,false,CA,QC,STJEROME,2023-01-11,09:27:57,ABM00000000000009943,SYNCID0000007512,CA,NS,DARTMOUTH,0611,1.0,0.0,2022-07-22,2022-09-16,,
ABM00000000000001774,SYNCID0000001292,41505.88,credit,false,CA,MB,WINNIPEG,2023-01-11,13:26:16,ABM00000000000001774,SYNCID0000001292,CA,ON,MISSISSAUGA,,1.0,34374.0,2019-02-23,,,
ABM00000000000006158,SYNCID0000004778,893.15,credit,false,CA,MB,WINNIPEG,2023-01-11,18:31:18,ABM00000000000006158,SYNCID0000004778,CA,ON,MISSISSAUGA,other,,38225.0,2004-08-26,2020-03-30,,
ABM00000000000019951,SYNCID0000015726,210.29,debit,true,,,,2023-01-12,19:36:01,ABM00000000000019951,SYNCID0000015726,CA,ON,BOLTON,other,0.0,0.0,,,,
ABM00000000000001565,SYNCID0000001147,195.09,debit,true,,,,2023-01-12,23:03:27,ABM00000000000001565,SYNCID0000001147,CA,ON,MISSISSAUGA,other,5.0,1455514.0,1998-05-28,,,
ABM00000000000005034,SYNCID0000003709,104.37,debit,true,,,,2023-01-12,12:31:17,ABM00000000000005034,SYNCID0000003709,CA,ON,PICKERING,other,4.0,0.0,2022-03-02,2022-10-14,,
ABM00000000000015129,SYNCID0000012207,827.91,credit,true,CA,NS,DIGBY,2023-01-12,09:20:07,ABM00000000000015129,SYNCID0000012207,CA,PE,SUMMERSIDE,other,,0.0,1968-06-25,2023-12-18,,
ABM00000000000002123,SYNCID0000001583,420.83,debit,true,CA,,other,2023-01-12,13:03:13,ABM00000000000002123,SYNCID0000001583,CA,ON,TECUMSEH,other,1.0,,2019-05-04,2019-10-04,,
ABM00000000000000242,SYNCID0000000129,567.52,credit,false,CA,,other,2023-01-12,18:10:40,ABM00000000000000242,SYNCID0000000129,CA,ON,NORTH YORK,,3.0,258907.0,2008-02-27,,,
ABM00000000000002034,SYNCID0000001487,105.54,debit,true,CA,,other,2023-01-12,17:07:15,ABM00000000000002034,SYNCID0000001487,CA,ON,NORTH YORK,other,2.0,0.0,2023-02-26,2023-03-06,,
ABM00000000000009384,SYNCID0000007156,39.63,debit,true,CA,,other,2023-01-12,14:33:13,ABM00000000000009384,SYNCID0000007156,CA,ON,KEMPTVILLE,,1.0,127684.0,2016-07-25,,,
ABM00000000000016902,SYNCID0000013527,1062.96,credit,true,other,,other,2023-01-12,09:52:47,ABM00000000000016902,SYNCID0000013527,CA,ON,ETOBICOKE,other,1.0,0.0,2023-11-19,2023-12-09,,
ABM00000000000002064,SYNCID0000001487,104.98,debit,true,CA,,other,2023-01-12,08:57:49,ABM00000000000002064,SYNCID0000001487,CA,ON,NORTH YORK,other,2.0,0.0,2023-02-26,2023-03-06,,
ABM00000000000002979,SYNCID0000002314,1150.69,debit,true,CA,,other,2023-01-12,23:44:22,ABM00000000000002979,SYNCID0000002314,CA,QC,VAUDREUIL-DORION,0131,4.0,89953.0,2010-09-14,2020-07-28,,
ABM00000000000017731,SYNCID0000014193,65.43,credit,false,other,,other,2023-01-12,21:14:19,ABM00000000000017731,SYNCID0000014193,CA,,other,0511,0.0,0.0,2000-11-21,2000-11-23,,
ABM00000000000009891,SYNCID0000007445,52618.71,debit,false,other,,other,2023-01-12,11:13:30,ABM00000000000009891,SYNCID0000007445,CA,,other,other,1.0,0.0,2019-08-27,2019-12-08,,
ABM00000000000016188,SYNCID0000012963,6701.62,credit,false,CA,,other,2023-01-12,18:00:02,ABM00000000000016188,SYNCID0000012963,CA,ON,TECUMSEH,0131,1.0,,2018-02-25,2018-06-27,,
ABM00000000000000454,SYNCID0000000269,539.79,debit,true,CA,ON,BARRIE,2023-01-12,15:36:35,ABM00000000000000454,SYNCID0000000269,CA,ON,BANCROFT,other,1.0,35027.0,2011-12-05,2011-12-21,,
ABM00000000000012015,SYNCID0000009376,5356.61,credit,false,CA,ON,DUNDAS,2023-01-12,16:55:59,ABM00000000000012015,SYNCID0000009376,CA,ON,TORONTO,0115,3.0,1325384.0,2011-12-22,2017-01-22,,
ABM00000000000019920,SYNCID0000015726,419.05,debit,true,CA,ON,LONDON,2023-01-12,14:21:56,ABM00000000000019920,SYNCID0000015726,CA,ON,BOLTON,other,0.0,0.0,,,,
ABM00000000000010595,SYNCID0000008241,45.38,credit,true,CA,BC,SURREY,2023-01-12,14:07:37,ABM00000000000010595,SYNCID0000008241,CA,,other,other,0.0,0.0,2023-02-16,2023-06-07,,
ABM00000000000000258,SYNCID0000000129,405.91,debit,true,CA,ON,WHITBY,2023-01-12,21:20:04,ABM00000000000000258,SYNCID0000000129,CA,ON,NORTH YORK,,3.0,258907.0,2008-02-27,,,
ABM00000000000011015,SYNCID0000008579,313.65,debit,false,CA,BC,LANGLEY,2023-01-12,15:57:55,ABM00000000000011015,SYNCID0000008579,CA,ON,NEWMARKET,,2.0,303061.0,2007-01-07,2009-12-15,,
ABM00000000000017811,SYNCID0000014247,21.11,credit,true,CA,BC,LANGLEY,2023-01-12,20:57:19,ABM00000000000017811,SYNCID0000014247,CA,BC,KELOWNA,other,1.0,183814.0,2017-10-28,2019-01-26,,
ABM00000000000015259,SYNCID0000012313,515.05,debit,true,CA,ON,TORONTO,2023-01-12,17:12:23,ABM00000000000015259,SYNCID0000012313,CA,ON,WELLAND,,1.0,,2020-09-23,2020-10-05,,
ABM00000000000011317,SYNCID0000008789,1477.08,credit,false,CA,ON,VAUGHAN,2023-01-12,11:35:09,ABM00000000000011317,SYNCID0000008789,CA,BC,BURNABY,,5.0,252478.0,1986-12-08,2016-02-26,,
ABM00000000000012364,SYNCID0000009727,535.89,debit,true,CA,ON,BRAMPTON,2023-01-12,12:57:49,ABM00000000000012364,SYNCID0000009727,CA,NS,HALIFAX,other,0.0,0.0,1987-04-29,2013-08-18,,
ABM00000000000004672,SYNCID0000003319,20.87,credit,true,CA,ON,BRAMPTON,2023-01-12,10:29:43,ABM00000000000004672,SYNCID0000003319,CA,ON,BRAMPTON,other,0.0,0.0,2023-07-04,2023-10-30,,
ABM00000000000001567,SYNCID0000001147,3060.2,credit,false,CA,ON,BRAMPTON,2023-01-12,12:09:11,ABM00000000000001567,SYNCID0000001147,CA,ON,MISSISSAUGA,other,5.0,1455514.0,1998-05-28,,,
ABM00000000000015904,SYNCID0000012754,1075.22,credit,true,CA,ON,BRAMPTON,2023-01-12,18:43:55,ABM00000000000015904,SYNCID0000012754,CA,BC,KELOWNA,,1.0,46042.0,2009-05-27,2009-10-09,,
ABM00000000000014333,SYNCID0000011376,885.49,credit,false,CA,QC,BROSSARD,2023-01-12,13:01:58,ABM00000000000014333,SYNCID0000011376,CA,,other,other,4.0,1012309.0,1971-06-22,1992-01-25,,
ABM00000000000006838,SYNCID0000005197,1079.64,credit,true,CA,AB,EDMONTON,2023-01-12,23:30:02,ABM00000000000006838,SYNCID0000005197,CA,,other,other,1.0,553085.0,2007-01-24,2019-04-01,,
ABM00000000000012259,SYNCID0000009623,7576.67,debit,false,CA,AB,EDMONTON,2023-01-12,18:22:29,ABM00000000000012259,SYNCID0000009623,CA,ON,STONEY CREEK,other,,88743.0,2013-11-28,2013-12-31,,
ABM00000000000000246,SYNCID0000000129,11594.03,credit,true,CA,BC,RICHMOND,2023-01-12,15:02:42,ABM00000000000000246,SYNCID0000000129,CA,ON,NORTH YORK,,3.0,258907.0,2008-02-27,,,
ABM00000000000011198,SYNCID0000008714,6374.84,debit,false,CA,ON,WATERLOO,2023-01-12,18:22:40,ABM00000000000011198,SYNCID0000008714,CA,ON,TORONTO,other,1.0,249437.0,2018-09-23,2018-10-16,,
ABM00000000000000714,SYNCID0000000504,1062.3,debit,true,CA,ON,WESTHILL,2023-01-12,12:56:47,ABM00000000000000714,SYNCID0000000504,CA,SK,SASKATOON,,2.0,223571.0,1998-10-03,1998-10-25,,
ABM00000000000002361,SYNCID0000001789,214.11,debit,true,CA,QC,COTESTLUC,2023-01-12,15:17:40,ABM00000000000002361,SYNCID0000001789,CA,QC,LEVIS,other,2.0,74503.0,2015-05-17,2023-05-21,,
ABM00000000000016450,SYNCID0000013218,205.58,credit,true,CA,NL,MARYSTOWN,2023-01-12,10:13:28,ABM00000000000016450,SYNCID0000013218,CA,ON,KITCHENER,other,0.0,0.0,2023-06-19,2023-11-23,,
ABM00000000000011761,SYNCID0000009172,84.41,credit,true,CA,BC,VANCOUVER,2023-01-12,14:36:20,ABM00000000000011761,SYNCID0000009172,CA,BC,SURREY,other,,,2021-01-29,2021-05-16,,
ABM00000000000001516,SYNCID0000001103,419.04,debit,true,CA,ON,WOODBRIDGE,2023-01-12,17:24:48,ABM00000000000001516,SYNCID0000001103,CA,ON,BURLINGTON,other,0.0,,2011-03-05,2010-12-03,,
ABM00000000000004846,SYNCID0000003506,273.61,debit,true,CA,ON,STCATHARINES,2023-01-12,16:38:01,ABM00000000000004846,SYNCID0000003506,CA,QC,MONT-ROYAL,other,0.0,0.0,1996-12-11,1991-07-06,,
ABM00000000000019912,SYNCID0000015726,675.03,debit,true,,,,2023-01-13,12:48:00,ABM00000000000019912,SYNCID0000015726,CA,ON,BOLTON,other,0.0,0.0,,,,
ABM00000000000015220,SYNCID0000012280,231.37,debit,true,,,,2023-01-13,20:56:07,ABM00000000000015220,SYNCID0000012280,CA,,other,other,2.0,416268.0,2005-04-24,,,
ABM00000000000017414,SYNCID0000013896,626.71,debit,true,,,,2023-01-13,21:50:59,ABM00000000000017414,SYNCID0000013896,CA,ON,ETOBICOKE,,1.0,158903.0,2018-05-13,2018-10-15,,
ABM00000000000019901,SYNCID0000015726,216.14,debit,true,,,,2023-01-13,22:13:41,ABM00000000000019901,SYNCID0000015726,CA,ON,BOLTON,other,0.0,0.0,,,,
ABM00000000000003507,SYNCID0000002646,9564.88,credit,true,CA,ON,AJAX,2023-01-13,16:07:37,ABM00000000000003507,SYNCID0000002646,CA,BC,VANCOUVER,other,6.0,0.0,2017-06-27,2017-10-20,,
ABM00000000000014776,SYNCID0000011897,4076.82,credit,false,CA,,other,2023-01-13,11:14:45,ABM00000000000014776,SYNCID0000011897,CA,ON,LONDON,other,20.0,,2005-07-22,2005-05-15,,
ABM00000000000012172,SYNCID0000009584,220.18,debit,true,CA,,other,2023-01-13,15:47:23,ABM00000000000012172,SYNCID0000009584,CA,,other,other,1.0,33259.0,2007-08-20,2007-11-06,,
ABM00000000000013616,SYNCID0000010818,216.57,debit,true,CA,,other,2023-01-13,10:12:37,ABM00000000000013616,SYNCID0000010818,CA,ON,OTTAWA,other,1.0,0.0,2023-03-11,2023-06-27,,
ABM00000000000019140,SYNCID0000015101,421.67,debit,true,CA,,other,2023-01-13,15:29:15,ABM00000000000019140,SYNCID0000015101,CA,AB,CALGARY,0112,1.0,0.0,,1999-09-29,,
ABM00000000000005463,SYNCID0000004178,1218.73,credit,false,other,,other,2023-01-13,06:38:37,ABM00000000000005463,SYNCID0000004178,CA,AB,CALGARY,other,0.0,0.0,2022-09-10,2022-09-29,,
ABM00000000000019948,SYNCID0000015726,532.84,debit,true,CA,,other,2023-01-13,08:17:19,ABM00000000000019948,SYNCID0000015726,CA,ON,BOLTON,other,0.0,0.0,,,,
ABM00000000000001789,SYNCID0000001292,782.84,credit,false,CA,,other,2023-01-13,09:41:31,ABM00000000000001789,SYNCID0000001292,CA,ON,MISSISSAUGA,,1.0,34374.0,2019-02-23,,,
ABM00000000000010645,SYNCID0000008284,247.69,debit,true,other,,other,2023-01-13,21:54:18,ABM00000000000010645,SYNCID0000008284,CA,ON,WINDSOR,other,2.0,135560.0,2012-05-19,,,
ABM00000000000017818,SYNCID0000014247,763.25,debit,true,CA,,other,2023-01-13,09:30:01,ABM00000000000017818,SYNCID0000014247,CA,BC,KELOWNA,other,1.0,183814.0,2017-10-28,2019-01-26,,
ABM00000000000017128,SYNCID0000013661,827.43,credit,true,other,,other,2023-01-13,14:24:04,ABM00000000000017128,SYNCID0000013661,CA,ON,AJAX,other,0.0,0.0,2002-04-26,2007-08-15,,
ABM00000000000015091,SYNCID0000012134,1078.09,debit,true,CA,,other,2023-01-13,17:47:02,ABM00000000000015091,SYNCID0000012134,CA,,other,0141,2.0,92124.0,,2019-12-09,,
ABM00000000000012668,SYNCID0000009953,675.31,credit,true,CA,,other,2023-01-13,09:05:04,ABM00000000000012668,SYNCID0000009953,CA,,other,0511,1.0,441997.0,2016-01-26,2016-06-02,,
ABM00000000000018242,SYNCID0000014552,145.31,debit,true,other,,other,2023-01-13,16:04:58,ABM00000000000018242,SYNCID0000014552,CA,,other,other,1.0,96252.0,1999-07-22,1999-10-02,,
ABM00000000000012647,SYNCID0000009919,1771.95,credit,false,CA,,other,2023-01-13,19:26:00,ABM00000000000012647,SYNCID0000009919,CA,ON,NORTH YORK,other,1.0,0.0,2013-09-13,2013-09-21,,
ABM00000000000020875,SYNCID0000016363,514.1,debit,true,other,,other,2023-01-13,16:56:50,ABM00000000000020875,SYNCID0000016363,CA,ON,SCARBOROUGH,0919,,0.0,2021-09-19,2021-11-14,,
ABM00000000000015092,SYNCID0000012134,131.62,debit,true,other,,other,2023-01-13,17:57:21,ABM00000000000015092,SYNCID0000012134,CA,,other,0141,2.0,92124.0,,2019-12-09,,
ABM00000000000021063,SYNCID0000016466,21.55,debit,true,CA,,other,2023-01-13,17:14:02,ABM00000000000021063,SYNCID0000016466,CA,ON,OSGOODE,0229,,332182.0,2021-04-03,,,
ABM00000000000010793,SYNCID0000008391,62.2,debit,true,CA,ON,AURORA,2023-01-13,17:47:58,ABM00000000000010793,SYNCID0000008391,CA,ON,BARRIE,,1.0,84559.0,,2023-03-11,,
ABM00000000000021435,SYNCID0000016796,2530.22,credit,false,CA,ON,LONDON,2023-01-13,11:58:55,ABM00000000000021435,SYNCID0000016796,CA,AB,MEDICINE HAT,0119,7.0,1622636.0,1991-06-12,1996-06-29,,
ABM00000000000012016,SYNCID0000009376,232.25,debit,true,CA,ON,MILTON,2023-01-13,22:39:11,ABM00000000000012016,SYNCID0000009376,CA,ON,TORONTO,0115,3.0,1325384.0,2011-12-22,2017-01-22,,
ABM00000000000002047,SYNCID0000001487,1445.27,credit,false,CA,ON,MILTON,2023-01-13,16:58:42,ABM00000000000002047,SYNCID0000001487,CA,ON,NORTH YORK,other,2.0,0.0,2023-02-26,2023-03-06,,
ABM00000000000007878,SYNCID0000005980,24344.27,credit,false,CA,ON,OTTAWA,2023-01-13,10:58:30,ABM00000000000007878,SYNCID0000005980,CA,ON,WHITBY,,0.0,164270.0,2015-11-01,2015-11-10,,
ABM00000000000021439,SYNCID0000016796,42.82,credit,true,CA,ON,OTTAWA,2023-01-13,17:37:28,ABM00000000000021439,SYNCID0000016796,CA,AB,MEDICINE HAT,0119,7.0,1622636.0,1991-06-12,1996-06-29,,
ABM00000000000012305,SYNCID0000009696,741.3,credit,true,CA,BC,SURREY,2023-01-13,00:58:16,ABM00000000000012305,SYNCID0000009696,CA,NS,DARTMOUTH,other,,2571583.0,1983-01-13,2022-07-11,,
ABM00000000000014041,SYNCID0000011167,427.5,debit,true,CA,BC,VERNON,2023-01-13,17:45:05,ABM00000000000014041,SYNCID0000011167,CA,NS,KENTVILLE,other,1.0,135544.0,2001-09-28,2002-10-24,,
ABM00000000000013223,SYNCID0000010458,54.04,credit,true,CA,ON,WHITBY,2023-01-13,16:32:30,ABM00000000000013223,SYNCID0000010458,CA,ON,TORONTO,,1.0,0.0,,,,
ABM00000000000018316,SYNCID0000014604,19.57,credit,false,CA,AB,CALGARY,2023-01-13,18:06:30,ABM00000000000018316,SYNCID0000014604,CA,ON,KITCHENER,other,6.0,352742.0,2006-11-16,2010-11-25,,
ABM00000000000015260,SYNCID0000012313,1362.0,credit,true,CA,AB,CALGARY,2023-01-13,13:14:56,ABM00000000000015260,SYNCID0000012313,CA,ON,WELLAND,,1.0,,2020-09-23,2020-10-05,,
ABM00000000000005125,SYNCID0000003869,1924.9,credit,true,CA,AB,CALGARY,2023-01-13,13:56:42,ABM00000000000005125,SYNCID0000003869,CA,ON,TORONTO,other,1.0,0.0,2020-09-23,2021-05-09,,
ABM00000000000001348,SYNCID0000001013,63.37,debit,true,CA,BC,KELOWNA,2023-01-13,14:42:35,ABM00000000000001348,SYNCID0000001013,CA,ON,MARKHAM,other,15.0,845801.0,2006-03-10,,,
ABM00000000000017249,SYNCID0000013798,677.09,credit,false,CA,ON,WINDSOR,2023-01-13,18:07:28,ABM00000000000017249,SYNCID0000013798,CA,AB,CALGARY,other,0.0,0.0,2020-01-14,2021-03-12,,
ABM00000000000000320,SYNCID0000000184,109.51,debit,true,CA,ON,BRAMPTON,2023-01-13,19:19:27,ABM00000000000000320,SYNCID0000000184,CA,ON,MISSISSAUGA,,1.0,0.0,,2018-10-23,,
ABM00000000000009213,SYNCID0000006980,324.33,debit,true,CA,AB,EDMONTON,2023-01-13,18:46:17,ABM00000000000009213,SYNCID0000006980,CA,AB,EDMONTON,other,,0.0,2022-03-14,2022-12-30,,
